[SUBCATCHMENTS]
STZ137 STZ137 TZ137 3.918136 100.000000 111.677278 0.407745 0.000000
ST40 ST40 T40 5.391945 100.000000 131.007991 0.468069 0.000000
Stz93 Stz93 tz93 3.028813 100.000000 98.188644 0.200000 0.000000
Stz48 Stz48 tz48 3.793199 100.000000 109.882337 0.200000 0.000000
ST56 ST56 T56 2.445684 100.000000 88.231817 0.200000 0.000000
Stz36 Stz36 tz36 2.810794 100.000000 94.588770 0.227634 0.000000
STZ138 STZ138 TZ138 3.739656 100.000000 109.104056 0.285015 0.000000
ST29 ST29 T29 2.744865 100.000000 93.472869 0.797080 0.000000
Stz28 Stz28 tz28 3.198791 100.000000 100.906230 0.906053 0.000000
Stz55 Stz55 tz55 4.633960 100.000000 121.451028 0.236815 0.000000
Stz56 Stz56 tz56 4.500517 100.000000 119.689561 0.269955 0.000000
Stz160 Stz160 tz160 4.613822 100.000000 121.186843 0.377298 0.000000
Stz54 Stz54 tz54 3.581775 100.000000 106.776140 0.200000 0.000000
Stz94 Stz94 tz94 3.452995 100.000000 104.839034 0.200000 0.000000
Stz49 Stz49 tz49 4.211336 100.000000 115.780397 0.200000 0.000000
Stz120 Stz120 tz120 3.920971 100.000000 111.717672 0.200000 0.000000
Stz151 Stz151 tz151 5.803559 100.000000 135.916522 0.229934 0.000000
STZ139 STZ139 TZ139 4.115045 100.000000 114.449092 0.313951 0.000000
Stz148 Stz148 tz148 2.433973 100.000000 88.020320 0.200000 0.000000
Stz12 Stz12 tz12 1.899692 100.000000 77.761873 0.851323 0.000000
ST55 ST55 T55 1.170878 100.000000 61.049329 0.200000 0.000000
Stz38 Stz38 tz38 4.230542 100.000000 116.044105 0.200000 0.000000
Stz53 Stz53 tz53 2.323798 100.000000 86.005107 0.200000 0.000000
Stz57 Stz57 tz57 3.440855 100.000000 104.654576 0.222726 0.000000
Stz42 Stz42 tz42 2.925410 100.000000 96.498023 0.525536 0.000000
Stz95 Stz95 tz95 3.452564 100.000000 104.832504 0.200000 0.000000
Stz47 Stz47 tz47 1.487821 100.000000 68.817730 0.200000 0.000000
Stz37 Stz37 tz37 5.211255 100.000000 128.794179 0.200000 0.000000
Stz50 Stz50 tz50 2.397007 100.000000 87.349359 0.200000 0.000000
ST52 ST52 T52 2.048497 100.000000 80.750038 0.200000 0.000000
STZ140 STZ140 TZ140 4.693163 100.000000 122.224386 0.769830 0.000000
Stz121 Stz121 tz121 3.068917 100.000000 98.836571 0.200000 0.000000
Stz29 Stz29 tz29 1.401792 100.000000 66.798525 0.255092 0.000000
Stz13 Stz13 tz13 1.382244 100.000000 66.331145 0.513168 0.000000
Stz52 Stz52 tz52 1.286569 100.000000 63.994345 0.229379 0.000000
Stz96 Stz96 tz96 3.719265 100.000000 108.806191 0.200000 0.000000
Stz152 Stz152 tz152 2.251530 100.000000 84.657202 0.309592 0.000000
Stz161 Stz161 tz161 1.437190 100.000000 67.636672 0.329134 0.000000
Stz58 Stz58 tz58 2.314098 100.000000 85.825426 0.204961 0.000000
Stz150 Stz150 tz150 4.828167 100.000000 123.969887 0.310492 0.000000
Stz149 Stz149 tz149 1.660474 100.000000 72.701118 0.200000 0.000000
Stz51 Stz51 tz51 0.990878 100.000000 56.161029 0.200000 0.000000
ST54 ST54 T54 0.738524 100.000000 48.485005 0.200000 0.000000
STZ141 STZ141 TZ141 4.670386 100.000000 121.927438 0.759441 0.000000
Stz14 Stz14 tz14 0.820779 100.000000 51.113794 0.200000 0.000000
Stz122 Stz122 tz122 1.871358 100.000000 77.179780 0.200000 0.000000
ST60 ST60 T60 0.514268 100.000000 40.459428 0.200000 0.000000
Stz97 Stz97 tz97 3.781939 100.000000 109.719122 0.200000 0.000000
ST35 ST35 T35 0.898530 100.000000 53.480002 0.200000 0.000000
ST48 ST48 T48 5.464663 100.000000 131.888451 1.128511 0.000000
ST41 ST41 T41 0.353042 100.000000 33.522656 0.200000 0.000000
ST34 ST34 T34 2.528579 100.000000 89.714634 0.396215 0.000000
ST51 ST51 T51 73.719955 100.000000 484.415012 0.439403 0.000000
Stz59 Stz59 tz59 1.147995 100.000000 60.449826 0.414814 0.000000
ST23 ST23 T23 0.354078 100.000000 33.571787 0.200000 0.000000
Stz61 Stz61 tz61 3.334029 100.000000 103.017200 0.200000 0.000000
STZ142 STZ142 TZ142 2.486453 100.000000 88.964173 0.735113 0.000000
ST30 ST30 T30 0.331444 100.000000 32.481054 0.200000 0.000000
Stz123 Stz123 tz123 0.900170 100.000000 53.528781 0.200000 0.000000
ST37 ST37 T37 0.170847 100.000000 23.320003 0.200000 0.000000
Stz154 Stz154 tz154 1.380761 100.000000 66.295550 0.200000 0.000000
ST36 ST36 T36 0.679684 100.000000 46.513437 0.200000 0.000000
Stz98 Stz98 tz98 3.481942 100.000000 105.277564 0.200000 0.000000
ST38 ST38 T38 4.602966 100.000000 121.044191 0.287607 0.000000
ST57 ST57 T57 0.734967 100.000000 48.368086 0.200000 0.000000
Stz65 Stz65 tz65 1.048479 100.000000 57.770342 0.200000 0.000000
Stz60 Stz60 tz60 1.343866 100.000000 65.403819 0.200000 0.000000
STZ143 STZ143 TZ143 2.141548 100.000000 82.563673 0.200000 0.000000
Stz15 Stz15 tz15 1.281800 100.000000 63.875622 0.200000 0.000000
ST46 ST46 T46 0.494357 100.000000 39.668459 0.200000 0.000000
Stz99 Stz99 tz99 3.326354 100.000000 102.898557 0.200000 0.000000
Stz30 Stz30 tz30 1.989525 100.000000 79.579240 0.200000 0.000000
ST58 ST58 T58 2.588128 100.000000 90.764905 0.200000 0.000000
Stz66 Stz66 tz66 1.809044 100.000000 75.883905 0.200000 0.000000
Stz124 Stz124 tz124 0.873368 100.000000 52.725863 0.200000 0.000000
STZ144 STZ144 TZ144 2.204248 100.000000 83.763597 0.573303 0.000000
ST49 ST49 T49 3.553912 100.000000 106.360022 0.200000 0.000000
Stz100 Stz100 tz100 2.969262 100.000000 97.218591 0.200000 0.000000
Stz16 Stz16 tz16 2.200524 100.000000 83.692795 0.332497 0.000000
Stz125 Stz125 tz125 2.055832 100.000000 80.894482 0.200000 0.000000
STZ145 STZ145 TZ145 2.114354 100.000000 82.037778 0.320978 0.000000
Stz31 Stz31 tz31 3.878328 100.000000 111.108509 0.411218 0.000000
Stz101 Stz101 tz101 2.747724 100.000000 93.521528 0.200000 0.000000
Stz67 Stz67 tz67 2.511073 100.000000 89.403537 0.200000 0.000000
Stz43 Stz43 tz43 4.755977 100.000000 123.039611 0.200000 0.000000
Stz126 Stz126 tz126 3.737670 100.000000 109.075073 0.200000 0.000000
Stz17 Stz17 tz17 3.030867 100.000000 98.221932 0.200000 0.000000
STZ146 STZ146 TZ146 2.002643 100.000000 79.841158 0.455546 0.000000
ST2 ST2 T2 2.663383 100.000000 92.075039 0.200000 0.000000
ST45 ST45 T45 4.905807 100.000000 124.962671 0.200000 0.000000
Stz68 Stz68 tz68 3.035973 100.000000 98.304637 0.200000 0.000000
Stz18 Stz18 tz18 4.209893 100.000000 115.760547 0.630617 0.000000
Stz62 Stz62 tz62 2.686169 100.000000 92.468050 0.200000 0.000000
STZ1461 STZ1461 TZ1461 2.020622 100.000000 80.198745 0.200000 0.000000
Stz32 Stz32 tz32 3.291795 100.000000 102.362642 0.234918 0.000000
Stz102 Stz102 tz102 2.601814 100.000000 91.004566 0.200000 0.000000
ST59 ST59 T59 5.294859 100.000000 129.823188 0.200000 0.000000
Stz69 Stz69 tz69 2.995658 100.000000 97.649767 0.200000 0.000000
STZ1462 STZ1462 TZ1462 2.102705 100.000000 81.811481 0.200000 0.000000
Stz63 Stz63 tz63 2.465048 100.000000 88.580431 0.200000 0.000000
Stz103 Stz103 tz103 2.866912 100.000000 95.528342 0.200000 0.000000
Stz127 Stz127 tz127 8.401294 100.000000 163.530272 0.200000 0.000000
STZ1463 STZ1463 TZ1463 2.469988 100.000000 88.669131 0.200000 0.000000
Stz64 Stz64 tz64 8.746211 100.000000 166.853395 0.848952 0.000000
Stz104 Stz104 tz104 7.803564 100.000000 157.605566 0.200000 0.000000
Stz70 Stz70 tz70 3.576226 100.000000 106.693401 0.200000 0.000000
Stz128 Stz128 tz128 0.041522 100.000000 11.496397 0.215316 0.000000
ST17 ST17 T17 1.882589 100.000000 77.411024 0.789956 0.000000
Stz44 Stz44 tz44 5.257555 100.000000 129.365052 0.200000 0.000000
Stz129 Stz129 tz129 3.950738 100.000000 112.140938 0.257270 0.000000
ST18 ST18 T18 2.536926 100.000000 89.862597 0.591342 0.000000
ST61 ST61 T61 1.780930 100.000000 75.291942 0.200000 0.000000
Stz71 Stz71 tz71 2.555520 100.000000 90.191308 0.200000 0.000000
Stz130 Stz130 tz130 3.297280 100.000000 102.447878 0.200000 0.000000
Stz45 Stz45 tz45 4.644429 100.000000 121.588138 0.230196 0.000000
Stz72 Stz72 tz72 2.316593 100.000000 85.871675 0.200000 0.000000
Stz73 Stz73 tz73 1.293783 100.000000 64.173497 0.209909 0.000000
Stz46 Stz46 tz46 7.684050 100.000000 156.394023 0.497136 0.000000
Stz74 Stz74 tz74 8.080532 100.000000 160.378092 1.181522 0.000000
