[TIMESERIES]
;;Name           Date       Time       Value     
;;-------------- ---------- ---------- ----------
RainGage3        7/22/2012  4:05       0         
RainGage3        7/22/2012  4:10       0         
RainGage3        7/22/2012  4:15       0         
RainGage3        7/22/2012  4:20       0         
RainGage3        7/22/2012  4:25       0         
RainGage3        7/22/2012  4:30       0         
RainGage3        7/22/2012  4:35       0         
RainGage3        7/22/2012  4:40       0         
RainGage3        7/22/2012  4:45       0         
RainGage3        7/22/2012  4:50       0         
RainGage3        7/22/2012  4:55       0         
RainGage3        7/22/2012  5:00       0         
RainGage3        7/22/2012  5:05       0         
RainGage3        7/22/2012  17:05       0         
;
RainGage4        7/21/2012  11:05      1.2       
RainGage4        7/21/2012  11:10      0         
RainGage4        7/21/2012  11:15      0         
RainGage4        7/21/2012  11:20      3.6       
RainGage4        7/21/2012  11:25      6         
RainGage4        7/21/2012  11:30      7.2       
RainGage4        7/21/2012  11:35      2.4       
RainGage4        7/21/2012  11:40      2.4       
RainGage4        7/21/2012  11:45      4.8       
RainGage4        7/21/2012  11:50      4.8       
RainGage4        7/21/2012  11:55      10.8      
RainGage4        7/21/2012  12:00      4.8       
RainGage4        7/21/2012  12:05      1.2       
RainGage4        7/21/2012  12:10      1.2       
RainGage4        7/21/2012  12:15      2.4       
RainGage4        7/21/2012  12:20      1.2       
RainGage4        7/21/2012  12:25      2.4       
RainGage4        7/21/2012  12:30      1.2       
RainGage4        7/21/2012  12:35      2.4       
RainGage4        7/21/2012  12:40      2.4       
RainGage4        7/21/2012  12:45      1.2       
RainGage4        7/21/2012  12:50      2.4       
RainGage4        7/21/2012  12:55      1.2       
RainGage4        7/21/2012  13:00      2.4       
RainGage4        7/21/2012  13:05      6         
RainGage4        7/21/2012  13:10      13.2      
RainGage4        7/21/2012  13:15      8.4       
RainGage4        7/21/2012  13:20      15.6      
RainGage4        7/21/2012  13:25      21.6      
RainGage4        7/21/2012  13:30      32.4      
RainGage4        7/21/2012  13:35      24        
RainGage4        7/21/2012  13:40      12        
RainGage4        7/21/2012  13:45      16.8      
RainGage4        7/21/2012  13:50      12        
RainGage4        7/21/2012  13:55      10.8      
RainGage4        7/21/2012  14:00      12        
RainGage4        7/21/2012  14:05      13.2      
RainGage4        7/21/2012  14:10      21.6      
RainGage4        7/21/2012  14:15      26.4      
RainGage4        7/21/2012  14:20      46.8      
RainGage4        7/21/2012  14:25      82.8      
RainGage4        7/21/2012  14:30      147.6     
RainGage4        7/21/2012  14:35      130.8     
RainGage4        7/21/2012  14:40      26.4      
RainGage4        7/21/2012  14:45      3.6       
RainGage4        7/21/2012  14:50      1.2       
RainGage4        7/21/2012  14:55      1.2       
RainGage4        7/21/2012  15:00      1.2       
RainGage4        7/21/2012  15:05      1.2       
RainGage4        7/21/2012  15:10      0         
RainGage4        7/21/2012  15:15      1.2       
RainGage4        7/21/2012  15:20      3.6       
RainGage4        7/21/2012  15:25      2.4       
RainGage4        7/21/2012  15:30      8.4       
RainGage4        7/21/2012  15:35      7.2       
RainGage4        7/21/2012  15:40      7.2       
RainGage4        7/21/2012  15:45      13.2      
RainGage4        7/21/2012  15:50      16.8      
RainGage4        7/21/2012  15:55      8.4       
RainGage4        7/21/2012  16:00      6         
RainGage4        7/21/2012  16:05      6         
RainGage4        7/21/2012  16:10      4.8       
RainGage4        7/21/2012  16:15      3.6       
RainGage4        7/21/2012  16:20      6         
RainGage4        7/21/2012  16:25      7.2       
RainGage4        7/21/2012  16:30      7.2       
RainGage4        7/21/2012  16:35      6         
RainGage4        7/21/2012  16:40      6         
RainGage4        7/21/2012  16:45      7.2       
RainGage4        7/21/2012  16:50      4.8       
RainGage4        7/21/2012  16:55      2.4       
RainGage4        7/21/2012  17:00      4.8       
RainGage4        7/21/2012  17:05      6         
RainGage4        7/21/2012  17:10      36        
RainGage4        7/21/2012  17:15      114       
RainGage4        7/21/2012  17:20      38.4      
RainGage4        7/21/2012  17:25      20.4      
RainGage4        7/21/2012  17:30      13.2      
RainGage4        7/21/2012  17:35      8.4       
RainGage4        7/21/2012  17:40      25.2      
RainGage4        7/21/2012  17:45      40.8      
RainGage4        7/21/2012  17:50      57.6      
RainGage4        7/21/2012  17:55      63.6      
RainGage4        7/21/2012  18:00      28.8      
RainGage4        7/21/2012  18:05      42        
RainGage4        7/21/2012  18:10      55.2      
RainGage4        7/21/2012  18:15      45.6      
RainGage4        7/21/2012  18:20      46.8      
RainGage4        7/21/2012  18:25      63.6      
RainGage4        7/21/2012  18:30      76.8      
RainGage4        7/21/2012  18:35      74.4      
RainGage4        7/21/2012  18:40      87.6      
RainGage4        7/21/2012  18:45      84        
RainGage4        7/21/2012  18:50      68.4      
RainGage4        7/21/2012  18:55      50.4      
RainGage4        7/21/2012  19:00      22.8      
RainGage4        7/21/2012  19:05      19.2      
RainGage4        7/21/2012  19:10      24        
RainGage4        7/21/2012  19:15      19.2      
RainGage4        7/21/2012  19:20      10.8      
RainGage4        7/21/2012  19:25      16.8      
RainGage4        7/21/2012  19:30      34.8      
RainGage4        7/21/2012  19:35      19.2      
RainGage4        7/21/2012  19:40      8.4       
RainGage4        7/21/2012  19:45      6         
RainGage4        7/21/2012  19:50      7.2       
RainGage4        7/21/2012  19:55      9.6       
RainGage4        7/21/2012  20:00      7.2       
RainGage4        7/21/2012  20:05      3.6       
RainGage4        7/21/2012  20:10      3.6       
RainGage4        7/21/2012  20:15      3.6       
RainGage4        7/21/2012  20:20      2.4       
RainGage4        7/21/2012  20:25      4.8       
RainGage4        7/21/2012  20:30      2.4       
RainGage4        7/21/2012  20:35      7.2       
RainGage4        7/21/2012  20:40      2.4       
RainGage4        7/21/2012  20:45      3.6       
RainGage4        7/21/2012  20:50      4.8       
RainGage4        7/21/2012  20:55      10.8      
RainGage4        7/21/2012  21:00      3.6       
RainGage4        7/21/2012  21:05      7.2       
RainGage4        7/21/2012  21:10      16.8      
RainGage4        7/21/2012  21:15      43.2      
RainGage4        7/21/2012  21:20      16.8      
RainGage4        7/21/2012  21:25      8.4       
RainGage4        7/21/2012  21:30      12        
RainGage4        7/21/2012  21:35      6         
RainGage4        7/21/2012  21:40      9.6       
RainGage4        7/21/2012  21:45      4.8       
RainGage4        7/21/2012  21:50      3.6       
RainGage4        7/21/2012  21:55      9.6       
RainGage4        7/21/2012  22:00      4.8       
RainGage4        7/21/2012  22:05      3.6       
RainGage4        7/21/2012  22:10      7.2       
RainGage4        7/21/2012  22:15      3.6       
RainGage4        7/21/2012  22:20      3.6       
RainGage4        7/21/2012  22:25      3.6       
RainGage4        7/21/2012  22:30      3.6       
RainGage4        7/21/2012  22:35      3.6       
RainGage4        7/21/2012  22:40      3.6       
RainGage4        7/21/2012  22:45      1.2       
RainGage4        7/21/2012  22:50      0         
RainGage4        7/21/2012  22:55      1.2       
RainGage4        7/21/2012  23:00      1.2       
RainGage4        7/21/2012  23:05      0         
RainGage4        7/21/2012  23:10      1.2       
RainGage4        7/21/2012  23:15      0         
RainGage4        7/21/2012  23:20      0         
RainGage4        7/21/2012  23:25      0         
RainGage4        7/21/2012  23:30      1.2       
RainGage4        7/21/2012  23:35      0         
RainGage4        7/21/2012  23:40      1.2       
RainGage4        7/21/2012  23:45      0         
RainGage4        7/21/2012  23:50      1.2       
RainGage4        7/21/2012  23:55      0         
RainGage4        7/22/2012  0:00       1.2       
RainGage4        7/22/2012  0:05       2.4       
RainGage4        7/22/2012  0:10       1.2       
RainGage4        7/22/2012  0:15       1.2       
RainGage4        7/22/2012  0:20       2.4       
RainGage4        7/22/2012  0:25       6         
RainGage4        7/22/2012  0:30       6         
RainGage4        7/22/2012  0:35       20.4      
RainGage4        7/22/2012  0:40       18        
RainGage4        7/22/2012  0:45       20.4      
RainGage4        7/22/2012  0:50       13.2      
RainGage4        7/22/2012  0:55       8.4       
RainGage4        7/22/2012  1:00       32.4      
RainGage4        7/22/2012  1:05       14.4      
RainGage4        7/22/2012  1:10       31.2      
RainGage4        7/22/2012  1:15       14.4      
RainGage4        7/22/2012  1:20       12        
RainGage4        7/22/2012  1:25       26.4      
RainGage4        7/22/2012  1:30       33.6      
RainGage4        7/22/2012  1:35       21.6      
RainGage4        7/22/2012  1:40       26.4      
RainGage4        7/22/2012  1:45       13.2      
RainGage4        7/22/2012  1:50       9.6       
RainGage4        7/22/2012  1:55       6         
RainGage4        7/22/2012  2:00       8.4       
RainGage4        7/22/2012  2:05       7.2       
RainGage4        7/22/2012  2:10       3.6       
RainGage4        7/22/2012  2:15       2.4       
RainGage4        7/22/2012  2:20       1.2       
RainGage4        7/22/2012  2:25       2.4       
RainGage4        7/22/2012  2:30       3.6       
RainGage4        7/22/2012  2:35       2.4       
RainGage4        7/22/2012  2:40       1.2       
RainGage4        7/22/2012  2:45       0         
RainGage4        7/22/2012  2:50       0         
RainGage4        7/22/2012  2:55       0         
RainGage4        7/22/2012  3:00       0         
RainGage4        7/22/2012  3:05       0         
RainGage4        7/22/2012  3:10       0         
RainGage4        7/22/2012  3:15       0         
RainGage4        7/22/2012  3:20       0         
RainGage4        7/22/2012  3:25       0         
RainGage4        7/22/2012  3:30       0         
RainGage4        7/22/2012  3:35       0         
RainGage4        7/22/2012  3:40       0         
RainGage4        7/22/2012  3:45       0         
RainGage4        7/22/2012  3:50       0         
RainGage4        7/22/2012  3:55       0         
RainGage4        7/22/2012  4:00       0         
RainGage4        7/22/2012  4:05       0         
RainGage4        7/22/2012  4:10       0         
RainGage4        7/22/2012  4:15       0         
RainGage4        7/22/2012  4:20       0         
RainGage4        7/22/2012  4:25       0         
RainGage4        7/22/2012  4:30       0         
RainGage4        7/22/2012  4:35       0         
RainGage4        7/22/2012  4:40       0         
RainGage4        7/22/2012  4:45       0         
RainGage4        7/22/2012  4:50       0         
RainGage4        7/22/2012  4:55       0         
RainGage4        7/22/2012  5:00       0         
RainGage4        7/22/2012  5:05       0         
RainGage4        7/22/2012  17:05       0         
;
RainGage5        7/21/2012  11:05      1.2       
RainGage5        7/21/2012  11:10      0         
RainGage5        7/21/2012  11:15      1.2       
RainGage5        7/21/2012  11:20      2.4       
RainGage5        7/21/2012  11:25      3.6       
RainGage5        7/21/2012  11:30      4.8       
RainGage5        7/21/2012  11:35      12        
RainGage5        7/21/2012  11:40      4.8       
RainGage5        7/21/2012  11:45      3.6       
RainGage5        7/21/2012  11:50      1.2       
RainGage5        7/21/2012  11:55      9.6       
RainGage5        7/21/2012  12:00      13.2      
RainGage5        7/21/2012  12:05      3.6       
RainGage5        7/21/2012  12:10      0         
RainGage5        7/21/2012  12:15      2.4       
RainGage5        7/21/2012  12:20      2.4       
RainGage5        7/21/2012  12:25      2.4       
RainGage5        7/21/2012  12:30      0         
RainGage5        7/21/2012  12:35      1.2       
RainGage5        7/21/2012  12:40      2.4       
RainGage5        7/21/2012  12:45      1.2       
RainGage5        7/21/2012  12:50      1.2       
RainGage5        7/21/2012  12:55      2.4       
RainGage5        7/21/2012  13:00      3.6       
RainGage5        7/21/2012  13:05      4.8       
RainGage5        7/21/2012  13:10      7.2       
RainGage5        7/21/2012  13:15      24        
RainGage5        7/21/2012  13:20      27.6      
RainGage5        7/21/2012  13:25      39.6      
RainGage5        7/21/2012  13:30      66        
RainGage5        7/21/2012  13:35      32.4      
RainGage5        7/21/2012  13:40      66        
RainGage5        7/21/2012  13:45      24        
RainGage5        7/21/2012  13:50      21.6      
RainGage5        7/21/2012  13:55      15.6      
RainGage5        7/21/2012  14:00      15.6      
RainGage5        7/21/2012  14:05      18        
RainGage5        7/21/2012  14:10      38.4      
RainGage5        7/21/2012  14:15      51.6      
RainGage5        7/21/2012  14:20      72        
RainGage5        7/21/2012  14:25      124.8     
RainGage5        7/21/2012  14:30      157.2     
RainGage5        7/21/2012  14:35      76.8      
RainGage5        7/21/2012  14:40      45.6      
RainGage5        7/21/2012  14:45      6         
RainGage5        7/21/2012  14:50      4.8       
RainGage5        7/21/2012  14:55      2.4       
RainGage5        7/21/2012  15:00      1.2       
RainGage5        7/21/2012  15:05      1.2       
RainGage5        7/21/2012  15:10      0         
RainGage5        7/21/2012  15:15      2.4       
RainGage5        7/21/2012  15:20      1.2       
RainGage5        7/21/2012  15:25      4.8       
RainGage5        7/21/2012  15:30      7.2       
RainGage5        7/21/2012  15:35      10.8      
RainGage5        7/21/2012  15:40      8.4       
RainGage5        7/21/2012  15:45      6         
RainGage5        7/21/2012  15:50      7.2       
RainGage5        7/21/2012  15:55      7.2       
RainGage5        7/21/2012  16:00      6         
RainGage5        7/21/2012  16:05      6         
RainGage5        7/21/2012  16:10      3.6       
RainGage5        7/21/2012  16:15      3.6       
RainGage5        7/21/2012  16:20      6         
RainGage5        7/21/2012  16:25      10.8      
RainGage5        7/21/2012  16:30      7.2       
RainGage5        7/21/2012  16:35      6         
RainGage5        7/21/2012  16:40      6         
RainGage5        7/21/2012  16:45      3.6       
RainGage5        7/21/2012  16:50      3.6       
RainGage5        7/21/2012  16:55      2.4       
RainGage5        7/21/2012  17:00      9.6       
RainGage5        7/21/2012  17:05      37.2      
RainGage5        7/21/2012  17:10      82.8      
RainGage5        7/21/2012  17:15      108       
RainGage5        7/21/2012  17:20      20.4      
RainGage5        7/21/2012  17:25      13.2      
RainGage5        7/21/2012  17:30      18        
RainGage5        7/21/2012  17:35      16.8      
RainGage5        7/21/2012  17:40      25.2      
RainGage5        7/21/2012  17:45      33.6      
RainGage5        7/21/2012  17:50      33.6      
RainGage5        7/21/2012  17:55      34.8      
RainGage5        7/21/2012  18:00      30        
RainGage5        7/21/2012  18:05      33.6      
RainGage5        7/21/2012  18:10      39.6      
RainGage5        7/21/2012  18:15      38.4      
RainGage5        7/21/2012  18:20      62.4      
RainGage5        7/21/2012  18:25      44.4      
RainGage5        7/21/2012  18:30      46.8      
RainGage5        7/21/2012  18:35      43.2      
RainGage5        7/21/2012  18:40      58.8      
RainGage5        7/21/2012  18:45      63.6      
RainGage5        7/21/2012  18:50      34.8      
RainGage5        7/21/2012  18:55      20.4      
RainGage5        7/21/2012  19:00      8.4       
RainGage5        7/21/2012  19:05      13.2      
RainGage5        7/21/2012  19:10      15.6      
RainGage5        7/21/2012  19:15      10.8      
RainGage5        7/21/2012  19:20      9.6       
RainGage5        7/21/2012  19:25      8.4       
RainGage5        7/21/2012  19:30      7.2       
RainGage5        7/21/2012  19:35      12        
RainGage5        7/21/2012  19:40      9.6       
RainGage5        7/21/2012  19:45      4.8       
RainGage5        7/21/2012  19:50      3.6       
RainGage5        7/21/2012  19:55      8.4       
RainGage5        7/21/2012  20:00      4.8       
RainGage5        7/21/2012  20:05      2.4       
RainGage5        7/21/2012  20:10      2.4       
RainGage5        7/21/2012  20:15      2.4       
RainGage5        7/21/2012  20:20      2.4       
RainGage5        7/21/2012  20:25      3.6       
RainGage5        7/21/2012  20:30      2.4       
RainGage5        7/21/2012  20:35      3.6       
RainGage5        7/21/2012  20:40      3.6       
RainGage5        7/21/2012  20:45      2.4       
RainGage5        7/21/2012  20:50      4.8       
RainGage5        7/21/2012  20:55      4.8       
RainGage5        7/21/2012  21:00      3.6       
RainGage5        7/21/2012  21:05      4.8       
RainGage5        7/21/2012  21:10      9.6       
RainGage5        7/21/2012  21:15      9.6       
RainGage5        7/21/2012  21:20      8.4       
RainGage5        7/21/2012  21:25      4.8       
RainGage5        7/21/2012  21:30      3.6       
RainGage5        7/21/2012  21:35      4.8       
RainGage5        7/21/2012  21:40      3.6       
RainGage5        7/21/2012  21:45      2.4       
RainGage5        7/21/2012  21:50      1.2       
RainGage5        7/21/2012  21:55      0         
RainGage5        7/21/2012  22:00      0         
RainGage5        7/21/2012  22:05      2.4       
RainGage5        7/21/2012  22:10      3.6       
RainGage5        7/21/2012  22:15      4.8       
RainGage5        7/21/2012  22:20      3.6       
RainGage5        7/21/2012  22:25      1.2       
RainGage5        7/21/2012  22:30      1.2       
RainGage5        7/21/2012  22:35      1.2       
RainGage5        7/21/2012  22:40      1.2       
RainGage5        7/21/2012  22:45      0         
RainGage5        7/21/2012  22:50      1.2       
RainGage5        7/21/2012  22:55      0         
RainGage5        7/21/2012  23:00      0         
RainGage5        7/21/2012  23:05      0         
RainGage5        7/21/2012  23:10      0         
RainGage5        7/21/2012  23:15      0         
RainGage5        7/21/2012  23:20      0         
RainGage5        7/21/2012  23:25      0         
RainGage5        7/21/2012  23:30      0         
RainGage5        7/21/2012  23:35      1.2       
RainGage5        7/21/2012  23:40      0         
RainGage5        7/21/2012  23:45      0         
RainGage5        7/21/2012  23:50      0         
RainGage5        7/21/2012  23:55      0         
RainGage5        7/22/2012  0:00       0         
RainGage5        7/22/2012  0:05       1.2       
RainGage5        7/22/2012  0:10       2.4       
RainGage5        7/22/2012  0:15       4.8       
RainGage5        7/22/2012  0:20       2.4       
RainGage5        7/22/2012  0:25       4.8       
RainGage5        7/22/2012  0:30       8.4       
RainGage5        7/22/2012  0:35       15.6      
RainGage5        7/22/2012  0:40       10.8      
RainGage5        7/22/2012  0:45       10.8      
RainGage5        7/22/2012  0:50       10.8      
RainGage5        7/22/2012  0:55       16.8      
RainGage5        7/22/2012  1:00       15.6      
RainGage5        7/22/2012  1:05       10.8      
RainGage5        7/22/2012  1:10       16.8      
RainGage5        7/22/2012  1:15       27.6      
RainGage5        7/22/2012  1:20       12        
RainGage5        7/22/2012  1:25       24        
RainGage5        7/22/2012  1:30       19.2      
RainGage5        7/22/2012  1:35       16.8      
RainGage5        7/22/2012  1:40       7.2       
RainGage5        7/22/2012  1:45       4.8       
RainGage5        7/22/2012  1:50       6         
RainGage5        7/22/2012  1:55       3.6       
RainGage5        7/22/2012  2:00       3.6       
RainGage5        7/22/2012  2:05       2.4       
RainGage5        7/22/2012  2:10       2.4       
RainGage5        7/22/2012  2:15       1.2       
RainGage5        7/22/2012  2:20       1.2       
RainGage5        7/22/2012  2:25       4.8       
RainGage5        7/22/2012  2:30       2.4       
RainGage5        7/22/2012  2:35       1.2       
RainGage5        7/22/2012  2:40       0         
RainGage5        7/22/2012  2:45       0         
RainGage5        7/22/2012  2:50       0         
RainGage5        7/22/2012  2:55       1.2       
RainGage5        7/22/2012  3:00       0         
RainGage5        7/22/2012  3:05       0         
RainGage5        7/22/2012  3:10       0         
RainGage5        7/22/2012  3:15       0         
RainGage5        7/22/2012  3:20       0         
RainGage5        7/22/2012  3:25       0         
RainGage5        7/22/2012  3:30       0         
RainGage5        7/22/2012  3:35       0         
RainGage5        7/22/2012  3:40       0         
RainGage5        7/22/2012  3:45       0         
RainGage5        7/22/2012  3:50       0         
RainGage5        7/22/2012  3:55       0         
RainGage5        7/22/2012  4:00       0         
RainGage5        7/22/2012  4:05       0         
RainGage5        7/22/2012  4:10       0         
RainGage5        7/22/2012  4:15       0         
RainGage5        7/22/2012  4:20       0         
RainGage5        7/22/2012  4:25       0         
RainGage5        7/22/2012  4:30       0         
RainGage5        7/22/2012  4:35       0         
RainGage5        7/22/2012  4:40       0         
RainGage5        7/22/2012  4:45       0         
RainGage5        7/22/2012  4:50       0         
RainGage5        7/22/2012  4:55       0         
RainGage5        7/22/2012  5:00       0         
RainGage5        7/22/2012  5:05       0         
RainGage5        7/22/2012  17:05       0         
;
RainGage6        7/21/2012  11:05      0         
RainGage6        7/21/2012  11:10      0         
RainGage6        7/21/2012  11:15      1.2       
RainGage6        7/21/2012  11:20      1.2       
RainGage6        7/21/2012  11:25      3.6       
RainGage6        7/21/2012  11:30      3.6       
RainGage6        7/21/2012  11:35      2.4       
RainGage6        7/21/2012  11:40      2.4       
RainGage6        7/21/2012  11:45      1.2       
RainGage6        7/21/2012  11:50      2.4       
RainGage6        7/21/2012  11:55      3.6       
RainGage6        7/21/2012  12:00      4.8       
RainGage6        7/21/2012  12:05      2.4       
RainGage6        7/21/2012  12:10      1.2       
RainGage6        7/21/2012  12:15      3.6       
RainGage6        7/21/2012  12:20      3.6       
RainGage6        7/21/2012  12:25      1.2       
RainGage6        7/21/2012  12:30      1.2       
RainGage6        7/21/2012  12:35      1.2       
RainGage6        7/21/2012  12:40      3.6       
RainGage6        7/21/2012  12:45      2.4       
RainGage6        7/21/2012  12:50      2.4       
RainGage6        7/21/2012  12:55      1.2       
RainGage6        7/21/2012  13:00      2.4       
RainGage6        7/21/2012  13:05      2.4       
RainGage6        7/21/2012  13:10      6         
RainGage6        7/21/2012  13:15      8.4       
RainGage6        7/21/2012  13:20      8.4       
RainGage6        7/21/2012  13:25      14.4      
RainGage6        7/21/2012  13:30      37.2      
RainGage6        7/21/2012  13:35      24        
RainGage6        7/21/2012  13:40      24        
RainGage6        7/21/2012  13:45      12        
RainGage6        7/21/2012  13:50      13.2      
RainGage6        7/21/2012  13:55      13.2      
RainGage6        7/21/2012  14:00      8.4       
RainGage6        7/21/2012  14:05      9.6       
RainGage6        7/21/2012  14:10      19.2      
RainGage6        7/21/2012  14:15      26.4      
RainGage6        7/21/2012  14:20      26.4      
RainGage6        7/21/2012  14:25      66        
RainGage6        7/21/2012  14:30      75.6      
RainGage6        7/21/2012  14:35      121.2     
RainGage6        7/21/2012  14:40      123.6     
RainGage6        7/21/2012  14:45      19.2      
RainGage6        7/21/2012  14:50      3.6       
RainGage6        7/21/2012  14:55      1.2       
RainGage6        7/21/2012  15:00      1.2       
RainGage6        7/21/2012  15:05      1.2       
RainGage6        7/21/2012  15:10      1.2       
RainGage6        7/21/2012  15:15      2.4       
RainGage6        7/21/2012  15:20      3.6       
RainGage6        7/21/2012  15:25      2.4       
RainGage6        7/21/2012  15:30      8.4       
RainGage6        7/21/2012  15:35      20.4      
RainGage6        7/21/2012  15:40      7.2       
RainGage6        7/21/2012  15:45      21.6      
RainGage6        7/21/2012  15:50      28.8      
RainGage6        7/21/2012  15:55      15.6      
RainGage6        7/21/2012  16:00      7.2       
RainGage6        7/21/2012  16:05      7.2       
RainGage6        7/21/2012  16:10      6         
RainGage6        7/21/2012  16:15      6         
RainGage6        7/21/2012  16:20      6         
RainGage6        7/21/2012  16:25      4.8       
RainGage6        7/21/2012  16:30      10.8      
RainGage6        7/21/2012  16:35      6         
RainGage6        7/21/2012  16:40      6         
RainGage6        7/21/2012  16:45      8.4       
RainGage6        7/21/2012  16:50      8.4       
RainGage6        7/21/2012  16:55      3.6       
RainGage6        7/21/2012  17:00      2.4       
RainGage6        7/21/2012  17:05      3.6       
RainGage6        7/21/2012  17:10      22.8      
RainGage6        7/21/2012  17:15      38.4      
RainGage6        7/21/2012  17:20      114       
RainGage6        7/21/2012  17:25      64.8      
RainGage6        7/21/2012  17:30      18        
RainGage6        7/21/2012  17:35      18        
RainGage6        7/21/2012  17:40      14.4      
RainGage6        7/21/2012  17:45      24        
RainGage6        7/21/2012  17:50      31.2      
RainGage6        7/21/2012  17:55      43.2      
RainGage6        7/21/2012  18:00      37.2      
RainGage6        7/21/2012  18:05      34.8      
RainGage6        7/21/2012  18:10      43.2      
RainGage6        7/21/2012  18:15      40.8      
RainGage6        7/21/2012  18:20      36        
RainGage6        7/21/2012  18:25      68.4      
RainGage6        7/21/2012  18:30      81.6      
RainGage6        7/21/2012  18:35      81.6      
RainGage6        7/21/2012  18:40      92.4      
RainGage6        7/21/2012  18:45      100.8     
RainGage6        7/21/2012  18:50      64.8      
RainGage6        7/21/2012  18:55      46.8      
RainGage6        7/21/2012  19:00      33.6      
RainGage6        7/21/2012  19:05      21.6      
RainGage6        7/21/2012  19:10      16.8      
RainGage6        7/21/2012  19:15      16.8      
RainGage6        7/21/2012  19:20      12        
RainGage6        7/21/2012  19:25      13.2      
RainGage6        7/21/2012  19:30      16.8      
RainGage6        7/21/2012  19:35      24        
RainGage6        7/21/2012  19:40      9.6       
RainGage6        7/21/2012  19:45      4.8       
RainGage6        7/21/2012  19:50      3.6       
RainGage6        7/21/2012  19:55      6         
RainGage6        7/21/2012  20:00      8.4       
RainGage6        7/21/2012  20:05      4.8       
RainGage6        7/21/2012  20:10      3.6       
RainGage6        7/21/2012  20:15      4.8       
RainGage6        7/21/2012  20:20      2.4       
RainGage6        7/21/2012  20:25      3.6       
RainGage6        7/21/2012  20:30      3.6       
RainGage6        7/21/2012  20:35      3.6       
RainGage6        7/21/2012  20:40      3.6       
RainGage6        7/21/2012  20:45      3.6       
RainGage6        7/21/2012  20:50      6         
RainGage6        7/21/2012  20:55      7.2       
RainGage6        7/21/2012  21:00      7.2       
RainGage6        7/21/2012  21:05      7.2       
RainGage6        7/21/2012  21:10      8.4       
RainGage6        7/21/2012  21:15      18        
RainGage6        7/21/2012  21:20      31.2      
RainGage6        7/21/2012  21:25      13.2      
RainGage6        7/21/2012  21:30      9.6       
RainGage6        7/21/2012  21:35      15.6      
RainGage6        7/21/2012  21:40      18        
RainGage6        7/21/2012  21:45      20.4      
RainGage6        7/21/2012  21:50      7.2       
RainGage6        7/21/2012  21:55      3.6       
RainGage6        7/21/2012  22:00      7.2       
RainGage6        7/21/2012  22:05      1.2       
RainGage6        7/21/2012  22:10      7.2       
RainGage6        7/21/2012  22:15      10.8      
RainGage6        7/21/2012  22:20      7.2       
RainGage6        7/21/2012  22:25      6         
RainGage6        7/21/2012  22:30      3.6       
RainGage6        7/21/2012  22:35      2.4       
RainGage6        7/21/2012  22:40      1.2       
RainGage6        7/21/2012  22:45      1.2       
RainGage6        7/21/2012  22:50      0         
RainGage6        7/21/2012  22:55      1.2       
RainGage6        7/21/2012  23:00      1.2       
RainGage6        7/21/2012  23:05      0         
RainGage6        7/21/2012  23:10      1.2       
RainGage6        7/21/2012  23:15      0         
RainGage6        7/21/2012  23:20      0         
RainGage6        7/21/2012  23:25      0         
RainGage6        7/21/2012  23:30      0         
RainGage6        7/21/2012  23:35      1.2       
RainGage6        7/21/2012  23:40      0         
RainGage6        7/21/2012  23:45      0         
RainGage6        7/21/2012  23:50      0         
RainGage6        7/21/2012  23:55      0         
RainGage6        7/22/2012  0:00       0         
RainGage6        7/22/2012  0:05       0         
RainGage6        7/22/2012  0:10       3.6       
RainGage6        7/22/2012  0:15       2.4       
RainGage6        7/22/2012  0:20       2.4       
RainGage6        7/22/2012  0:25       4.8       
RainGage6        7/22/2012  0:30       6         
RainGage6        7/22/2012  0:35       8.4       
RainGage6        7/22/2012  0:40       20.4      
RainGage6        7/22/2012  0:45       13.2      
RainGage6        7/22/2012  0:50       21.6      
RainGage6        7/22/2012  0:55       10.8      
RainGage6        7/22/2012  1:00       20.4      
RainGage6        7/22/2012  1:05       25.2      
RainGage6        7/22/2012  1:10       25.2      
RainGage6        7/22/2012  1:15       13.2      
RainGage6        7/22/2012  1:20       34.8      
RainGage6        7/22/2012  1:25       18        
RainGage6        7/22/2012  1:30       36        
RainGage6        7/22/2012  1:35       25.2      
RainGage6        7/22/2012  1:40       16.8      
RainGage6        7/22/2012  1:45       13.2      
RainGage6        7/22/2012  1:50       8.4       
RainGage6        7/22/2012  1:55       4.8       
RainGage6        7/22/2012  2:00       7.2       
RainGage6        7/22/2012  2:05       6         
RainGage6        7/22/2012  2:10       3.6       
RainGage6        7/22/2012  2:15       1.2       
RainGage6        7/22/2012  2:20       2.4       
RainGage6        7/22/2012  2:25       2.4       
RainGage6        7/22/2012  2:30       4.8       
RainGage6        7/22/2012  2:35       3.6       
RainGage6        7/22/2012  2:40       1.2       
RainGage6        7/22/2012  2:45       0         
RainGage6        7/22/2012  2:50       0         
RainGage6        7/22/2012  2:55       0         
RainGage6        7/22/2012  3:00       0         
RainGage6        7/22/2012  3:05       0         
RainGage6        7/22/2012  3:10       0         
RainGage6        7/22/2012  3:15       1.2       
RainGage6        7/22/2012  3:20       0         
RainGage6        7/22/2012  3:25       0         
RainGage6        7/22/2012  3:30       0         
RainGage6        7/22/2012  3:35       0         
RainGage6        7/22/2012  3:40       0         
RainGage6        7/22/2012  3:45       0         
RainGage6        7/22/2012  3:50       0         
