[XSECTIONS]
;;Link           Shape        Geom1            Geom2      Geom3      Geom4      Barrels    Culvert   
;;-------------- ------------ ---------------- ---------- ---------- ---------- ---------- ----------
T14.1            CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
T19.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T20.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T21.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T22.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T23.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T27.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
T28.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T29.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T30.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T34.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz154.2          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T38.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T39.1            CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
T40.1            CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
T46.3            RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
T47.2            RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
T48.1            CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
T49.1            CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
T52.2            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T53.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T54.1            CIRCULAR     0.500000         0.000000   0.000000   0.000000   1                    
T55.1            CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
T57.1            CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
T58.1            CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
T60.1            RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
T15.1            CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
T4.1             CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
T56.1            RECT_CLOSED  0.700000         1.600000   0.000000   0.000000   1                    
T41.1            RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz52.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
T61.1            RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
T35.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T13.1            RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
T16.1            CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
T45.1            CIRCULAR     2.000000         0.000000   0.000000   0.000000   1                    
T59.1            CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz1.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz2.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz3.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz4.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz5.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz6.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz7.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz8.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz9.1            CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz10.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz11.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz12.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz13.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz14.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz15.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz16.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz17.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz18.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz23.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz24.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz25.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz26.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz27.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz28.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz29.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz30.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz31.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz36.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz37.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz38.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz39.1           CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz40.1           CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz41.1           CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
tz42.1           CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
tz43.1           CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz44.1           CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz45.1           CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz46.1           CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz47.1           CIRCULAR     0.500000         0.000000   0.000000   0.000000   1                    
tz48.1           RECT_CLOSED  0.700000         1.600000   0.000000   0.000000   1                    
tz49.1           RECT_CLOSED  0.700000         1.600000   0.000000   0.000000   1                    
tz50.1           RECT_CLOSED  0.700000         1.600000   0.000000   0.000000   1                    
tz51.1           RECT_CLOSED  0.700000         1.600000   0.000000   0.000000   1                    
T60.2            RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz53.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz54.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz55.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz56.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz57.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz58.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz59.1           RECT_CLOSED  1.300000         2.000000   0.000000   0.000000   1                    
tz60.1           CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz61.1           CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz62.1           CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz63.1           CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz64.1           CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz65.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz66.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz67.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz68.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz69.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz70.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz71.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz72.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz73.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz74.1           RECT_CLOSED  1.500000         2.000000   0.000000   0.000000   1                    
tz75.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz76.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz77.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz78.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz79.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz80.2           CIRCULAR     1.400000         0.000000   0.000000   0.000000   1                    
tz81.3           RECT_CLOSED  1.600000         1.400000   0.000000   0.000000   1                    
tz82.3           RECT_CLOSED  1.600000         1.400000   0.000000   0.000000   1                    
tz83.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz84.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz85.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz86.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz87.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz88.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz89.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz90.1           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz91.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz92.2           RECT_CLOSED  1.800000         1.500000   0.000000   0.000000   1                    
tz93.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz94.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz95.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz96.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz97.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz98.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz99.2           RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz100.2          RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz101.2          RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz102.2          RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz103.2          RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz104.2          RECT_CLOSED  2.000000         1.500000   0.000000   0.000000   1                    
tz105.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
