S1010600_A1 82.8
S1010600_A10 82.8
S1010600_A11 82.8
S1010600_A12 82.8
S1010600_A13 82.8
S1010600_A14 82.8
S1010600_A15 82.8
S1010600_A16 82.8
S1010600_A17 82.8
S1010600_A18 82.8
S1010600_A19 82.8
S1010600_A2 82.8
S1010600_A26 82.8
S1010600_A3 82.8
S1010600_A5 82.8
S1010600_A6 82.8
S1010600_A7 82.8
S1010600_A8 82.8
S1010600_A9 82.8
S1010690_A15 82.8
S1010690_A5 82.8
S1020662_A1 82.8
S1020662_A3 82.8
S1020662_A4 82.8
S1020662_A5 82.8
S1020662_A6 82.8
S1020662_A7 82.8
S1020663_A1 82.8
S1020663_A10 82.8
S1020663_A11 82.8
S1020663_A12 82.8
S1020663_A13 82.8
S1020663_A14 82.8
S1020663_A15 82.8
S1020663_A16 82.8
S1020663_A3 82.8
S1020663_A4 82.8
S1020663_A5 82.8
S1020663_A6 82.8
S1020663_A7 82.8
S1020663_A8 82.8
S1020663_A9 82.8
S1020664_A1 82.8
S1020664_A10 82.8
S1020664_A11 82.8
S1020664_A12 82.8
S1020664_A13 82.8
S1020664_A14 82.8
S1020664_A15 82.8
S1020664_A16 82.8
S1020664_A2 82.8
S1020664_A3 82.8
S1020664_A4 82.8
S1020664_A5 82.8
S1020664_A6 82.8
S1020664_A7 82.8
S1020664_A8 82.8
S1020664_A9 82.8
S1020665_A1 82.8
S1020665_A2 82.8
S1020665_A3 82.8
S1020665_A4 82.8
S1020665_A5 82.8
S1020672_A1 82.8
S1020672_A10 82.8
S1020672_A11 82.8
S1020672_A12 82.8
S1020672_A13 82.8
S1020672_A14 82.8
S1020672_A15 82.8
S1020672_A16 82.8
S1020672_A17 82.8
S1020672_A18 82.8
S1020672_A19 82.8
S1020672_A2 82.8
S1020672_A20 82.8
S1020672_A21 82.8
S1020672_A3 82.8
S1020672_A4 82.8
S1020672_A5 82.8
S1020672_A6 82.8
S1020672_A7 82.8
S1020672_A8 82.8
S1020672_A9 82.8
S1020674_A1 82.8
S1020674_A3 82.8
S1020682_A30 82.8
S1020682_A31 82.8
S1020682_A34 82.8
S1020682_A35 82.8
S1020682_A37 82.8
S1020682_A38 82.8
S1020684_A1 82.8
S1020684_A10 82.8
S1020684_A12 82.8
S1020684_A13 82.8
S1020684_A15 82.8
S1020684_A18 82.8
S1020684_A19 82.8
S1020684_A22 82.8
S1020684_A23 82.8
S1020684_A25 82.8
S1020684_A27 82.8
S1020684_A5 82.8
S1020684_A7 82.8
S1020684_A8 82.8
S1020694_A1 82.8
S1020694_A10 82.8
S1020694_A14 82.8
S1020694_A15 82.8
S1020694_A18 82.8
S1020694_A20 82.8
S1020694_A21 82.8
S1020694_A24 82.8
S1020694_A25 82.8
S1020694_A26 82.8
S1020694_A27 82.8
S1020694_A38 82.8
S1020694_A40 82.8
S1020694_A42 82.8
S1020694_A45 82.8
S1020694_A48 82.8
S1020694_A58 82.8
S1020694_A59 82.8
S1020694_A62 82.8
S1020694_A65 82.8
S1020694_A69 82.8
S1020694_A70 82.8
S1020694_A73 82.8
S1020694_A74 82.8
S1020694_A84 82.8
S1020694_A85 82.8
S1020694_A86 82.8
S1020694_A87 82.8
S1020694_A88 82.8
S1020694_A89 82.8
S1020694_A9 82.8
S1020694_A90 82.8
S1020694_A91 82.8
S1020695_A2 82.8
S1020695_A3 82.8
S1020695_A4 82.8
S1020695_A5 82.8
S1020695_A6 82.8
S137035 82.8
S137036 82.8
S137037 82.8
S137038 82.8
S137039 82.8
S137040 82.8
S137041 82.8
S137042 82.8
S137043 82.8
S137044 82.8
S137045 82.8
S137046 82.8
S137047 82.8
S137048 82.8
S137049 82.8
S137050 82.8
S159681 82.8
S159682 82.8
S159683 82.8
S15984 82.8
S21506 82.8
S21507 82.8
S21508 82.8
S21509 82.8
S21552 82.8
S21553 82.8
S21554 82.8
S21555 82.8
S21556 82.8
S21685 82.8
S21686 82.8
S21687 82.8
S21688 82.8
S21694 82.8
S21695 82.8
S21696 82.8
S21697 82.8
S21756 82.8
S21757 82.8
S21758 82.8
S21760 82.8
S21761 82.8
S21773 82.8
S21774 82.8
S21775 82.8
S21776 82.8
S21777 82.8
S21778 82.8
S21812 82.8
S21827 82.8
S21828 82.8
S21833 82.8
S21834 82.8
S21835 82.8
S21836 82.8
S21837 82.8
S21838 82.8
S21980 82.8
S21981 82.8
S21982 82.8
S22011 82.8
S22012 82.8
S22013 82.8
S22014 82.8
S22017 82.8
S22018 82.8
S22053 82.8
S22054 82.8
S22055 82.8
S22056 82.8
S22057 82.8
S22058 82.8
S22059 82.8
S22074 82.8
S22075 82.8
S22159 82.8
S22160 82.8
S22189 82.8
S22862 82.8
S22863 82.8
S22979 82.8
S22980 82.8
S22981 82.8
S22982 82.8
S22983 82.8
S22991 82.8
S23108 82.8
S23198 82.8
S23199 82.8
S23200 82.8
S23867 82.8
S23868 82.8
S23869 82.8
S23870 82.8
S23897 82.8
S23932 82.8
S23933 82.8
S25360 82.8
S26876 82.8
S26967 82.8
S26968 82.8
S27000 82.8
S27001 82.8
S27002 82.8
S27003 82.8
S27005 82.8
S27006 82.8
S27007 82.8
S27044 82.8
S27045 82.8
S27046 82.8
S27047 82.8
S27048 82.8
S27049 82.8
S27090 82.8
S27091 82.8
S27092 82.8
S27093 82.8
S27095 82.8
S27162 82.8
S27165 82.8
S27166 82.8
S27167 82.8
S27168 82.8
S27212 82.8
S27214 82.8
S27215 82.8
S27216 82.8
S27218 82.8
S27245 82.8
S27246 82.8
S27247 82.8
